trip_id,customer_id,flight_number,airline_id,aircraft_id,airport_src,airport_dst,departure_time,departure_date,flight_duration,travel_class,seat_number,price
140,8605103,VY1700,2439,320A320,12,7,17:00:00,2018-06-09,2:01,business,26C,510
140,8605103,VY0600,2439,320A320,57,98,06:00:00,2018-06-19,2:01,business,31C,510
141,8605103,FR0815,4296,738B738,22,43,08:15:00,2018-11-29,2:30,business,33J,544
141,8605103,FR1415,4296,738B738,103,31,14:15:00,2018-12-21,2:30,business,25I,544
142,8437949,US2130,5265,M83MD83,44,105,21:30:00,2013-09-09,2:14,economy,3D,125
142,8437949,US0715,5265,321A321,93,42,07:15:00,2013-09-28,2:14,business,11A,525
143,8437949,US0800,5265,DH3DH8C,30,43,08:00:00,2014-08-17,1:14,economy,3H,53
143,8437949,US1545,5265,DH3DH8C,54,16,15:45:00,2014-09-01,1:14,economy,6C,53
144,9755913,3G0930,595,319A319,83,11,09:30:00,2014-06-20,2:22,business,41H,536
144,9755913,3G1945,595,319A319,8,2,19:45:00,2014-07-06,2:22,economy,2I,136
145,9755913,W32245,20976,DH4DH8D,86,99,22:45:00,2014-11-04,0:57,business,11A,432
145,9755913,W31430,20976,CR9CRJ9,82,73,14:30:00,2014-12-03,0:57,business,43A,432
146,9755913,QC1630,16415,737,104,87,16:30:00,2016-04-06,1:27,economy,6C,68
146,9755913,QC1430,16415,737,93,68,14:30:00,2016-04-27,1:27,economy,2A,68
147,9755913,W31200,20976,CR9CRJ9,7,36,12:00:00,2016-11-01,1:08,business,26G,446
147,9755913,W31600,20976,73GB737,6,25,16:00:00,2016-11-16,1:08,business,23B,446
148,9755913,W31500,20976,DH4DH8D,34,42,15:00:00,2017-05-28,1:00,economy,2B,37
148,9755913,W32030,20976,DH4DH8D,66,85,20:30:00,2017-06-15,1:00,business,32H,437
149,9755913,W31845,20976,DH4DH8D,78,51,18:45:00,2017-07-29,0:59,economy,6E,35
149,9755913,W32000,20976,DH4DH8D,25,21,20:00:00,2017-08-26,0:59,business,35I,435
150,9755913,W31330,20976,CR9CRJ9,62,46,13:30:00,2018-06-04,1:17,business,20G,457
150,9755913,W32200,20976,CR9CRJ9,78,77,22:00:00,2018-06-10,1:17,business,18J,457
151,9755913,W30745,20976,73GB737,82,57,07:45:00,2018-07-17,1:03,economy,7J,40
152,7650360,AT2245,4248,738B738,9,56,22:45:00,2015-06-30,3:29,economy,10C,216
152,7650360,AT1245,4248,738B738,5,53,12:45:00,2015-07-13,3:29,business,34D,616
153,7650360,AT1515,4248,738B738,49,74,15:15:00,2016-05-30,1:42,business,22I,488
153,7650360,AT0945,4248,738B738,30,56,09:45:00,2016-06-25,1:42,economy,5H,88
154,7650360,FR0845,4296,738B738,56,81,08:45:00,2016-12-18,1:27,business,21H,469
154,7650360,FR0645,4296,738B738,17,12,06:45:00,2017-01-11,1:27,economy,10H,69
155,7013174,SV2245,4533,AB6A306,20,28,22:45:00,2011-10-10,2:49,economy,3J,168
155,7013174,SV2245,4533,AB6A306,74,91,22:45:00,2011-11-05,2:49,business,42D,568
156,7013174,IR1045,2922,M82MD82,67,38,10:45:00,2013-01-26,1:55,economy,6A,103
156,7013174,IR1530,2922,M82MD82,70,17,15:30:00,2013-02-18,1:55,business,36B,503
157,7013174,EP1245,2923,100F100,55,94,12:45:00,2014-04-20,1:36,economy,5H,79
157,7013174,EP1245,2923,100F100,25,62,12:45:00,2014-04-27,1:36,business,12I,479
158,7013174,IR1830,2922,100F100,6,85,18:30:00,2014-07-23,1:11,business,23B,450
158,7013174,IR1345,2922,100F100,24,71,13:45:00,2014-08-01,1:11,economy,2C,50
159,7013174,GF2200,2638,320A320,81,24,22:00:00,2015-05-04,1:46,business,27B,491
159,7013174,GF0900,2638,320A320,9,89,09:00:00,2015-05-24,1:46,economy,10J,91
160,7013174,EP2030,2923,100F100,91,82,20:30:00,2017-10-17,1:56,economy,2I,104
160,7013174,EP2015,2923,100F100,7,91,20:15:00,2017-11-06,1:56,economy,4E,104
161,7013174,IR0830,2922,100F100,55,37,08:30:00,2018-02-14,1:03,economy,10I,40
161,7013174,IR2045,2922,100F100,27,93,20:45:00,2018-02-26,1:03,business,41E,440
162,7013174,IR1545,2922,AB6A306,58,20,15:45:00,2018-11-11,5:34,business,23A,766
162,7013174,IR0845,2922,AB6A306,10,6,08:45:00,2018-11-23,5:34,business,27A,766
163,7013174,IR1900,2922,AB6A306,62,4,19:00:00,2018-12-22,5:12,economy,1J,340
163,7013174,IR0730,2922,AB6A306,50,63,07:30:00,2019-01-04,5:12,business,18A,740
164,9799148,S21200,241,AT7AT72,47,42,12:00:00,2011-04-13,0:48,business,17D,422
164,9799148,S21315,241,AT7AT72,32,104,13:15:00,2011-05-01,0:48,business,35C,422
165,9799148,IX1245,569,738B738,59,58,12:45:00,2018-10-24,4:09,economy,9J,264
165,9799148,IX1945,569,738B738,58,43,19:45:00,2018-11-02,4:09,business,25I,664
166,9799148,S20730,241,738B738,3,83,07:30:00,2018-12-27,0:57,business,41E,432
166,9799148,S20745,241,738B738,47,79,07:45:00,2019-01-18,0:57,business,21D,432
167,8195023,KE1215,3163,739B739,48,36,12:15:00,2016-03-23,1:53,business,12A,500
167,8195023,KE1145,3163,739B739,49,51,11:45:00,2016-04-20,1:53,business,25B,500
168,8195023,NH2100,324,738B738,50,56,21:00:00,2017-12-01,0:53,business,40J,428
168,8195023,NH2000,324,738B738,80,79,20:00:00,2017-12-10,0:53,business,41F,428
169,8195023,NH1730,324,737,92,43,17:30:00,2018-12-17,2:35,economy,8I,151
170,8195023,JL1730,2987,773B773,10,75,17:30:00,2018-12-31,12:09,economy,7E,843
170,8195023,JL0600,2987,773B773,73,32,06:00:00,2019-01-25,12:09,economy,9I,843
171,1910557,W32030,20976,73GB737,6,83,20:30:00,2017-01-07,1:04,business,14C,441
171,1910557,W31530,20976,73GB737,35,15,15:30:00,2017-01-25,1:04,business,22D,441
172,1910557,W32215,20976,73GB737,104,10,22:15:00,2018-10-16,2:46,economy,1F,165
172,1910557,W32100,20976,73GB737,104,10,21:00:00,2018-11-13,2:46,business,30G,565
173,1910557,W31330,20976,CR9CRJ9,54,100,13:30:00,2018-12-07,1:17,business,23C,457
173,1910557,W32000,20976,CR9CRJ9,32,5,20:00:00,2018-12-22,1:17,business,43D,457
174,1910557,W31330,20976,CR9CRJ9,34,75,13:30:00,2018-12-28,1:17,business,20C,457
174,1910557,W31215,20976,CR9CRJ9,2,91,12:15:00,2019-01-02,1:17,business,32D,457
175,642178,OR1245,1299,763B763,20,71,12:45:00,2012-04-04,9:31,business,42E,1053
175,642178,OR0630,1299,763B763,65,88,06:30:00,2012-05-05,9:31,economy,9B,653
176,3309772,OS1400,491,320A320,74,69,14:00:00,2013-01-10,1:28,economy,6E,70
176,3309772,OS0945,491,100F100,77,95,09:45:00,2013-02-08,1:28,business,36B,470
177,3309772,OS1600,491,320A320,17,101,16:00:00,2014-05-11,2:05,economy,10H,115
177,3309772,OS0845,491,321A321,100,71,08:45:00,2014-05-17,2:05,business,20D,515
178,3309772,SX1030,18543,D38D328,31,30,10:30:00,2014-11-11,1:21,economy,8D,62
178,3309772,SX1230,18543,D38D328,14,22,12:30:00,2014-12-02,1:21,economy,5J,62
179,3309772,AY1945,2350,319A319,86,24,19:45:00,2018-12-11,1:09,business,14H,447
179,3309772,AY0645,2350,319A319,7,42,06:45:00,2019-01-06,1:09,business,39I,447
180,3448554,LA0630,3200,319A319,61,39,06:30:00,2016-09-07,1:16,economy,8J,55
180,3448554,LA1300,3200,319A319,3,64,13:00:00,2016-10-04,1:16,business,33F,455
181,3448554,LA1145,3200,320A320,99,56,11:45:00,2017-02-13,1:55,economy,4B,103
181,3448554,LA1400,3200,320A320,1,5,14:00:00,2017-02-18,1:55,business,18C,503
182,3448554,LA1800,3200,320A320,24,92,18:00:00,2017-09-28,0:54,economy,1F,29
182,3448554,LA1545,3200,319A319,24,64,15:45:00,2017-10-04,0:54,economy,6B,29
183,3448554,LA2030,3200,320A320,79,33,20:30:00,2018-03-24,2:06,economy,1D,116
183,3448554,LA1430,3200,320A320,54,14,14:30:00,2018-04-17,2:06,economy,10I,116
184,3448554,LA1545,3200,319A319,31,56,15:45:00,2018-05-02,0:54,business,15D,429
184,3448554,LA1800,3200,320A320,74,1,18:00:00,2018-05-13,0:54,business,37D,429
185,9071178,AT1515,4248,73GB737,30,41,15:15:00,2015-06-28,2:13,business,16D,524
185,9071178,AT1345,4248,738B738,83,16,13:45:00,2015-07-13,2:13,business,27E,524
186,9071178,FR1830,4296,738B738,14,103,18:30:00,2018-04-21,2:48,economy,7I,167
186,9071178,FR1145,4296,738B738,65,96,11:45:00,2018-04-28,2:48,business,29J,567
187,9071178,VY2030,2439,320A320,24,42,20:30:00,2018-06-15,1:39,economy,6E,83
187,9071178,VY1000,2439,320A320,33,21,10:00:00,2018-07-08,1:39,economy,3G,83
188,9071178,VY2030,2439,320A320,90,69,20:30:00,2018-10-04,1:39,business,35C,483
188,9071178,VY0815,2439,320A320,28,62,08:15:00,2018-10-13,1:39,business,31E,483
189,9071178,EK0915,2183,77WB77W,37,89,09:15:00,2018-12-26,8:03,economy,5A,547
189,9071178,EK0845,2183,77WB77W,60,79,08:45:00,2019-01-09,8:03,economy,9G,547
190,1522651,SV1015,4533,AB6A306,95,43,10:15:00,2013-08-09,3:21,economy,9F,207
190,1522651,SV1015,4533,AB6A306,7,27,10:15:00,2013-09-07,3:21,business,17D,607
191,1522651,IR1345,2922,320A320,30,19,13:45:00,2018-04-06,1:44,business,30D,489
191,1522651,IR1330,2922,100F100,46,83,13:30:00,2018-05-04,1:44,economy,2E,89
192,1522651,EP2230,2923,100F100,41,34,22:30:00,2018-10-07,1:11,business,23G,449
192,1522651,EP2100,2923,100F100,49,75,21:00:00,2018-10-21,1:11,business,12F,449
193,1522651,W51830,3370,AB6A306,17,23,18:30:00,2018-12-08,3:02,economy,1B,183
193,1522651,W51145,3370,AB6A306,31,59,11:45:00,2018-12-24,3:02,business,32G,583
194,6149906,WF1345,5439,DH4DH8D,91,82,13:45:00,2011-11-25,2:01,business,24G,509
194,6149906,WF2245,5439,DH4DH8D,68,104,22:45:00,2011-12-25,2:01,economy,2D,109
195,6149906,DY1245,3737,733B733,54,29,12:45:00,2016-08-05,1:50,economy,8I,96
195,6149906,DY2200,3737,733B733,9,57,22:00:00,2016-08-11,1:50,business,41B,496
196,1553603,AY2015,2350,E90E190,49,74,20:15:00,2014-10-12,0:56,economy,3B,32
196,1553603,AY0900,2350,E70E170,100,46,09:00:00,2014-10-19,0:56,business,17I,432
197,1553603,AY1630,2350,AT7AT72,42,100,16:30:00,2015-01-29,1:19,business,14G,459
197,1553603,AY2130,2350,AT7AT72,83,49,21:30:00,2015-02-08,1:19,economy,3C,59
198,1553603,AY2145,2350,E70E170,79,26,21:45:00,2017-06-29,2:58,economy,3C,179
198,1553603,AY1930,2350,E90E190,88,104,19:30:00,2017-07-12,2:58,business,14B,579
199,1553603,SK1345,4319,717B712,1,30,13:45:00,2017-10-22,0:59,business,23B,435
199,1553603,SK2000,4319,717B712,35,60,20:00:00,2017-11-20,0:59,economy,4B,35
200,1553603,AY0915,2350,343A343,94,90,09:15:00,2017-12-28,10:12,economy,2G,703
200,1553603,AY1345,2350,343A343,50,26,13:45:00,2018-01-11,10:12,business,15D,1103
201,1553603,BA1130,1355,E90E190,32,20,11:30:00,2018-12-11,2:45,business,12E,563
201,1553603,BA0945,1355,E90E190,62,88,09:45:00,2018-12-24,2:45,business,42A,563
202,1553603,W21345,18553,SF3SF34,57,10,13:45:00,2018-12-31,0:45,business,36I,419
202,1553603,W21045,18553,SF3SF34,9,76,10:45:00,2019-01-06,0:45,economy,3E,19
203,4156182,AD2115,13983,E90E190,61,29,21:15:00,2015-06-18,0:49,economy,4A,24
203,4156182,AD2230,13983,E90E190,98,9,22:30:00,2015-07-14,0:49,business,21C,424
204,4156182,O60745,3764,318A318,27,20,07:45:00,2016-01-14,2:21,economy,5C,134
204,4156182,O61615,3764,318A318,27,35,16:15:00,2016-02-02,2:21,economy,4I,134
205,4156182,AD1145,13983,E90E190,43,19,11:45:00,2018-09-30,2:03,business,42H,512
206,4156182,O60800,3764,318A318,26,93,08:00:00,2018-12-09,2:56,economy,8G,176
206,4156182,O61230,3764,318A318,37,72,12:30:00,2018-12-16,2:56,economy,10F,176
207,7098389,TU0745,4870,320A320,86,19,07:45:00,2013-05-10,2:31,economy,3F,146
207,7098389,TU0730,4870,320A320,17,86,07:30:00,2013-05-21,2:31,business,17B,546
208,7098389,FR1430,4296,738B738,36,55,14:30:00,2018-06-09,2:46,business,34G,564
208,7098389,FR0645,4296,738B738,2,8,06:45:00,2018-07-06,2:46,economy,8E,164
209,7098389,SN1430,1531,332A332,36,101,14:30:00,2018-10-07,9:02,business,19I,1018
209,7098389,SN1145,1531,332A332,19,71,11:45:00,2018-10-18,9:02,business,28D,1018
210,7098389,VY0645,2439,320A320,74,33,06:45:00,2018-11-28,2:11,business,15D,522
210,7098389,VY2230,2439,320A320,89,95,22:30:00,2018-12-26,2:11,business,27B,522
211,7098389,4U2000,2548,319A319,64,29,20:00:00,2018-12-31,1:01,business,14D,437
211,7098389,4U0930,2548,319A319,16,33,09:30:00,2019-01-28,1:01,economy,6A,37
212,7839957,G91600,329,320A320,51,21,16:00:00,2018-04-02,2:05,business,43A,514
212,7839957,G91045,329,320A320,35,99,10:45:00,2018-04-25,2:05,business,30G,514
213,7839957,IR2030,2922,100F100,13,57,20:30:00,2018-09-13,0:43,business,21G,416
213,7839957,IR1915,2922,100F100,69,62,19:15:00,2018-09-26,0:43,economy,4A,16
214,7839957,SV1000,4533,AB6A306,86,23,10:00:00,2018-10-06,2:13,business,24J,525
214,7839957,SV1000,4533,AB6A306,43,7,10:00:00,2018-10-26,2:13,business,34F,525
215,7839957,TK0630,4951,319A319,82,39,06:30:00,2018-12-24,2:23,economy,3F,137
215,7839957,TK0615,4951,319A319,23,30,06:15:00,2019-01-10,2:23,economy,10B,137
216,7342932,4G1830,2524,YK2YK42,48,41,18:30:00,2011-09-03,2:32,economy,2I,148
216,7342932,4G1500,2524,YK2YK42,52,41,15:00:00,2011-09-09,2:32,economy,2C,148
217,7342932,TK1500,4951,738B738,81,79,15:00:00,2014-10-31,5:41,business,19A,776
217,7342932,TK0600,4951,738B738,76,26,06:00:00,2014-11-10,5:41,business,44C,776
218,7342932,U61915,5234,320A320,22,15,19:15:00,2017-09-13,2:34,business,29J,549
218,7342932,U60900,5234,320A320,36,3,09:00:00,2017-09-22,2:34,business,29B,549
219,7342932,UR2215,15814,AT7AT72,79,37,22:15:00,2017-10-24,1:36,economy,3G,79
219,7342932,UR0745,15814,AT7AT72,57,14,07:45:00,2017-11-19,1:36,economy,9D,79
220,9429551,ZH0630,4611,737,30,54,06:30:00,2017-06-08,1:56,business,42J,504
220,9429551,ZH1830,4611,737,69,77,18:30:00,2017-06-30,1:56,business,22F,504
221,9429551,G51545,15837,CR9CRJ9,93,92,15:45:00,2017-10-10,2:04,economy,3H,113
221,9429551,G51400,15837,CR9CRJ9,58,104,14:00:00,2017-10-24,2:04,business,39J,513
222,9429551,HU1330,2660,738B738,105,101,13:30:00,2018-08-23,2:58,business,30G,579
222,9429551,HU1330,2660,738B738,72,71,13:30:00,2018-09-14,2:58,economy,9H,179
223,9429551,BX0830,5982,734B734,41,45,08:30:00,2018-11-06,2:18,economy,1E,131
223,9429551,BX2100,5982,734B734,65,95,21:00:00,2018-12-04,2:18,business,32D,531
224,8988846,WJ0730,5399,DHTDHC6,101,11,07:30:00,2010-03-21,0:42,economy,6G,14
224,8988846,WJ0600,5399,DHTDHC6,10,38,06:00:00,2010-03-28,0:42,economy,5F,14
225,8988846,AC2115,330,319A319,63,105,21:15:00,2010-11-03,3:46,economy,7A,237
225,8988846,AC2115,330,319A319,81,73,21:15:00,2010-11-24,3:46,business,42G,637
226,8988846,EY2100,2222,77WB77W,21,32,21:00:00,2012-10-12,14:20,economy,10I,1001
226,8988846,EY1330,2222,77WB77W,44,2,13:30:00,2012-10-25,14:20,economy,3D,1001
227,8988846,AC1045,330,DH1DH8A,34,8,10:45:00,2013-06-01,0:55,business,30A,430
227,8988846,AC1900,330,DH1DH8A,77,40,19:00:00,2013-06-23,0:55,economy,10B,30
228,8988846,MO1800,502,AT4AT43,42,70,18:00:00,2016-09-06,0:41,business,29E,413
228,8988846,MO2200,502,AT4AT43,62,38,22:00:00,2016-09-19,0:41,business,19C,413
229,8988846,AA1200,24,737,70,30,12:00:00,2017-12-07,3:03,economy,8E,185
229,8988846,AA0745,24,737,92,69,07:45:00,2017-12-12,3:03,business,20E,585
230,4322680,ZI1015,21,319A319,44,64,10:15:00,2016-04-18,2:28,economy,4I,142
230,4322680,ZI1315,21,319A319,53,14,13:15:00,2016-05-06,2:28,economy,6H,142
231,4322680,U21230,2297,319A319,76,32,12:30:00,2018-04-07,1:02,economy,1A,39
231,4322680,U21415,2297,319A319,84,91,14:15:00,2018-04-20,1:02,economy,8A,39
232,4322680,LH2245,3320,319A319,13,24,22:45:00,2018-08-12,1:23,business,35C,464
232,4322680,LH1645,3320,321A321,62,92,16:45:00,2018-08-23,1:23,business,31H,464
233,2344694,AY1700,2350,319A319,21,52,17:00:00,2014-10-12,1:21,business,22D,462
233,2344694,AY0945,2350,320A320,65,72,09:45:00,2014-11-11,1:21,economy,3D,62
234,2344694,MH1145,3378,321A321,13,42,11:45:00,2015-03-23,2:47,economy,8I,166
234,2344694,MH0600,3378,320A320,56,2,06:00:00,2015-04-05,2:47,economy,9F,166
235,2344694,AY1700,2350,333A333,60,68,17:00:00,2017-11-01,8:51,economy,9C,605
235,2344694,AY1830,2350,333A333,39,46,18:30:00,2017-11-16,8:51,business,13G,1005
236,2220971,AV2200,515,ER4E145,38,98,22:00:00,2016-11-07,1:26,business,33H,467
236,2220971,AV1700,515,ER4E145,103,79,17:00:00,2016-12-01,1:26,business,12C,467
237,5714451,LH1115,3320,319A319,62,60,11:15:00,2015-01-13,4:29,economy,10E,289
237,5714451,LH1515,3320,319A319,80,15,15:15:00,2015-01-23,4:29,business,32G,689
238,5714451,LO1015,3210,CR7CRJ7,102,78,10:15:00,2016-01-04,1:13,economy,10G,51
238,5714451,LO1130,3210,CR7CRJ7,82,17,11:30:00,2016-01-11,1:13,business,12A,451
239,5714451,XQ2200,4573,738B738,98,16,22:00:00,2018-11-13,2:52,business,25G,572
239,5714451,XQ0615,4573,738B738,50,86,06:15:00,2018-12-09,2:52,economy,8F,172
240,5714451,W61115,5461,320A320,12,96,11:15:00,2018-12-25,1:30,business,43A,472
240,5714451,W60930,5461,320A320,98,25,09:30:00,2019-01-10,1:30,business,39E,472
241,4604252,PC0900,3926,738B738,89,58,09:00:00,2015-05-31,1:55,economy,4H,102
241,4604252,PC1215,3926,738B738,75,67,12:15:00,2015-06-20,1:55,economy,1F,102
242,4604252,UN0715,5067,734B734,93,78,07:15:00,2015-10-19,3:13,economy,1J,197
242,4604252,UN1130,5067,734B734,56,31,11:30:00,2015-11-06,3:13,economy,1H,197
243,9118141,Y41515,5325,320A320,45,90,15:15:00,2016-11-18,2:05,economy,10C,114
243,9118141,Y41600,5325,320A320,102,76,16:00:00,2016-12-10,2:05,economy,9J,114
244,9118141,VS1530,5347,744B744,80,55,15:30:00,2016-12-30,10:25,business,41D,1118
244,9118141,VS1800,5347,744B744,72,102,18:00:00,2017-01-25,10:25,economy,3D,718
245,9118141,US1030,5265,319A319,11,92,10:30:00,2018-12-29,2:39,economy,9C,156
245,9118141,US2230,5265,319A319,50,79,22:30:00,2019-01-08,2:39,economy,8H,156
246,1878921,IB0845,2822,AT7AT72,63,11,08:45:00,2018-12-26,1:39,business,23H,483
246,1878921,IB1100,2822,AT7AT72,9,64,11:00:00,2019-01-21,1:39,economy,1H,83
247,5187737,9R1215,4691,AT5AT45,42,95,12:15:00,2015-12-15,0:56,economy,2C,32
247,5187737,9R1200,4691,AT5AT45,100,80,12:00:00,2016-01-13,0:56,business,36G,432
248,5187737,LA1130,3200,320A320,27,26,11:30:00,2017-06-24,0:43,business,43A,415
248,5187737,LA0845,3200,320A320,99,84,08:45:00,2017-07-09,0:43,business,36F,415
249,5187737,AV1045,515,AT7AT72,81,36,10:45:00,2018-07-15,0:41,economy,2E,13
249,5187737,AV1545,515,AT7AT72,46,87,15:45:00,2018-08-01,0:41,business,19A,413
250,155550,JL0845,2987,788B788,26,38,08:45:00,2018-09-29,10:14,business,14H,1104
250,155550,JL1730,2987,788B788,96,23,17:30:00,2018-10-29,10:14,business,13B,1104
251,155550,AY0830,2350,320A320,46,105,08:30:00,2018-12-30,4:31,business,26F,690
251,155550,AY1600,2350,320A320,9,38,16:00:00,2019-01-10,4:31,economy,3H,290
252,9294377,ZI2030,21,320A320,5,75,20:30:00,2014-05-09,2:43,economy,7I,161
252,9294377,ZI2030,21,320A320,103,44,20:30:00,2014-05-26,2:43,economy,2H,161
253,9294377,ZB1430,220,320A320,82,77,14:30:00,2014-07-07,3:11,business,32F,594
253,9294377,ZB1930,220,321A321,68,8,19:30:00,2014-07-20,3:11,economy,4F,194
254,9294377,UG1100,5085,CR9CRJ9,81,86,11:00:00,2017-08-29,0:54,business,36H,429
254,9294377,UG2000,5085,CR9CRJ9,91,75,20:00:00,2017-09-22,0:54,economy,8F,29
255,9294377,FS2200,4513,319A319,40,104,22:00:00,2017-11-02,0:49,business,34G,423
255,9294377,FS1730,4513,319A319,69,50,17:30:00,2017-11-14,0:49,business,41I,423
256,9294377,TU1415,4870,736B736,41,56,14:15:00,2018-08-10,1:39,economy,9I,83
257,9294377,TU2030,4870,736B736,74,13,20:30:00,2018-11-06,1:42,economy,3B,87
257,9294377,TU1545,4870,736B736,22,71,15:45:00,2018-12-03,1:42,economy,1C,87
258,4690442,VA1030,5360,F50F50,45,80,10:30:00,2018-03-15,0:58,business,40H,433
258,4690442,VA0930,5360,F50F50,5,47,09:30:00,2018-04-01,0:58,economy,8G,33
259,4690442,VA0815,5360,E90E190,26,2,08:15:00,2018-08-04,1:42,economy,6G,87
259,4690442,VA0745,5360,E90E190,16,22,07:45:00,2018-08-11,1:42,economy,1B,87
260,4690442,TL2015,338,E70E170,6,84,20:15:00,2018-08-24,1:18,business,31A,458
260,4690442,TL1800,338,E70E170,84,71,18:00:00,2018-09-01,1:18,business,42F,458
261,4690442,JQ1115,3052,320A320,60,83,11:15:00,2018-09-16,2:05,business,39G,514
261,4690442,JQ2030,3052,320A320,100,85,20:30:00,2018-10-03,2:05,business,32H,514
262,4690442,VA1500,5360,E90E190,30,103,15:00:00,2018-12-10,3:12,economy,7F,196
262,4690442,VA0945,5360,E90E190,95,78,09:45:00,2018-12-19,3:12,business,30B,596
263,2966445,AT1200,4248,738B738,28,94,12:00:00,2016-07-05,2:47,business,33F,565
263,2966445,AT0600,4248,738B738,44,76,06:00:00,2016-07-20,2:47,economy,1F,165
264,2966445,AT1900,4248,738B738,69,24,19:00:00,2018-11-15,3:22,economy,1B,208
264,2966445,AT0945,4248,738B738,54,20,09:45:00,2018-12-16,3:22,business,42E,608
265,2966445,AT1700,4248,738B738,58,37,17:00:00,2018-12-28,5:43,business,41F,778
265,2966445,AT1700,4248,738B738,55,94,17:00:00,2019-01-03,5:43,economy,1D,378
266,8962290,W60845,5461,320A320,62,65,08:45:00,2018-02-27,1:53,business,32I,500
266,8962290,W61130,5461,320A320,81,76,11:30:00,2018-03-21,1:53,economy,9D,100
267,7935458,WB1545,4292,739B739,67,5,15:45:00,2013-01-03,6:26,economy,1F,430
267,7935458,WB0745,4292,739B739,8,25,07:45:00,2013-02-02,6:26,economy,6B,430
268,7935458,TK0600,4951,320A320,62,92,06:00:00,2014-07-07,1:41,business,27F,485
268,7935458,TK1615,4951,320A320,93,12,16:15:00,2014-07-21,1:41,economy,8C,85
269,7935458,PC1930,3926,738B738,18,101,19:30:00,2015-01-30,0:49,business,35D,423
269,7935458,PC0900,3926,738B738,103,69,09:00:00,2015-02-04,0:49,business,27B,423
270,7935458,TK1830,4951,738B738,27,61,18:30:00,2015-07-20,1:00,business,11J,436
270,7935458,TK1130,4951,738B738,80,47,11:30:00,2015-07-27,1:00,business,44I,436
271,7935458,TK1545,4951,321A321,70,50,15:45:00,2018-07-05,3:09,business,12D,592
271,7935458,TK1615,4951,321A321,86,69,16:15:00,2018-07-21,3:09,business,20H,592
272,7935458,PC1830,3926,738B738,81,25,18:30:00,2018-09-24,2:40,economy,8B,157
272,7935458,PC1000,3926,738B738,57,7,10:00:00,2018-10-14,2:40,economy,6C,157
273,7935458,U20615,2297,320A320,58,28,06:15:00,2018-12-08,3:41,economy,4G,231
273,7935458,U22000,2297,320A320,84,97,20:00:00,2018-12-17,3:41,business,30E,631
274,7935458,XQ1545,4573,738B738,14,36,15:45:00,2018-12-25,1:38,economy,4F,82
274,7935458,XQ1730,4573,738B738,20,66,17:30:00,2019-01-05,1:38,business,40H,482
275,6504675,PZ2245,5156,320A320,90,86,22:45:00,2012-12-21,2:58,economy,2H,179
276,6504675,LA1415,3200,320A320,10,20,14:15:00,2013-01-18,3:05,business,20G,587
276,6504675,LA0600,3200,320A320,41,95,06:00:00,2013-01-28,3:05,economy,9C,187
277,6504675,AR1745,412,E90E190,83,11,17:45:00,2018-01-08,1:41,economy,3D,86
277,6504675,AR1345,412,E90E190,94,71,13:45:00,2018-01-19,1:41,business,21D,486
278,6504675,AR1200,412,737,71,45,12:00:00,2018-07-26,2:07,economy,5B,117
278,6504675,AR1830,412,737,37,39,18:30:00,2018-08-02,2:07,business,15B,517
279,6504675,AR0915,412,737,38,63,09:15:00,2018-12-03,1:26,business,21J,468
279,6504675,AR1115,412,737,100,81,11:15:00,2018-12-18,1:26,economy,2D,68
280,6504675,AR1015,412,E90E190,14,87,10:15:00,2018-12-28,2:17,business,23I,529
280,6504675,AR1815,412,E90E190,56,40,18:15:00,2019-01-03,2:17,economy,7E,129
281,3881672,U21245,2297,319A319,14,97,12:45:00,2010-03-20,1:30,economy,7B,73
281,3881672,U21545,2297,319A319,41,43,15:45:00,2010-03-31,1:30,economy,4I,73
